order_id,courier_id,region_id,city,lng,lat,accept_time,delivery_time,delivery_duration_minutes,delivery_distance_km,previous_tasks,previous_accept_time,minutes_since_previous_accept,tasks_previous_1h,tasks_previous_3h,accept_hour,accept_minute,accept_day,accept_weekday,is_weekend,time_period,distance_group,ds
2081743,1656,165,Jilin,126.56197,43.92858,1900-08-16 10:15:00,1900-08-16 12:56:00,161.0,4.080244725635369,1117,1900-08-16 10:14:00,1.0,13,13,10,15,16,3,0,Morning,3–5 km,816
3658815,1656,165,Jilin,126.5414,43.9138,1900-08-16 10:16:00,1900-08-16 14:41:00,265.0,0.0041117441301783955,1118,1900-08-16 10:15:00,1.0,14,14,10,16,16,3,0,Morning,0–1 km,816
34398,1656,165,Jilin,126.566,43.92853,1900-08-17 08:54:00,1900-08-17 12:13:00,199.0,4.045027415567114,1119,1900-08-16 10:16:00,1358.0,0,0,8,54,17,4,0,Morning,3–5 km,817
1068102,1656,165,Jilin,126.56413,43.92799,1900-08-17 08:54:00,1900-08-17 12:34:00,220.0,3.9344026936990413,1120,1900-08-17 08:54:00,0.0,0,0,8,54,17,4,0,Morning,3–5 km,817
2742759,1656,165,Jilin,126.56728,43.9048,1900-08-17 08:54:00,1900-08-17 17:04:00,490.0,0.00841772580978215,1121,1900-08-17 08:54:00,0.0,0,0,8,54,17,4,0,Morning,0–1 km,817
3255175,1656,165,Jilin,126.56353,43.92154,1900-08-17 08:54:00,1900-08-17 10:23:00,89.0,3.42570969820311,1122,1900-08-17 08:54:00,0.0,0,0,8,54,17,4,0,Morning,3–5 km,817
4199835,1656,165,Jilin,126.55255,43.93646,1900-08-17 08:54:00,1900-08-17 13:18:00,264.0,5.30029601249208,1123,1900-08-17 08:54:00,0.0,0,0,8,54,17,4,0,Morning,5–10 km,817
1892894,1656,165,Jilin,126.56028,43.92006,1900-08-17 08:56:00,1900-08-17 12:53:00,237.0,3.509817811997711,1124,1900-08-17 08:54:00,2.0,5,5,8,56,17,4,0,Morning,3–5 km,817
3124041,1656,165,Jilin,126.57256,43.92409,1900-08-17 08:56:00,1900-08-17 10:48:00,112.0,3.302214016151759,1125,1900-08-17 08:56:00,0.0,5,5,8,56,17,4,0,Morning,3–5 km,817
1410833,1656,165,Jilin,126.5631,43.92554,1900-08-17 08:57:00,1900-08-17 12:45:00,228.0,3.8781997535741985,1126,1900-08-17 08:56:00,1.0,7,7,8,57,17,4,0,Morning,3–5 km,817
2495298,1656,165,Jilin,126.5751,43.93016,1900-08-17 08:57:00,1900-08-17 11:44:00,167.0,3.8275841807437034,1127,1900-08-17 08:57:00,0.0,7,7,8,57,17,4,0,Morning,3–5 km,817
2133037,1656,165,Jilin,126.57106,43.92863,1900-08-17 08:58:00,1900-08-17 12:28:00,210.0,4.133063662061157,1128,1900-08-17 08:57:00,1.0,9,9,8,58,17,4,0,Morning,3–5 km,817
3692012,1656,165,Jilin,126.57042,43.93032,1900-08-17 08:58:00,1900-08-17 11:57:00,179.0,4.153930289778625,1129,1900-08-17 08:58:00,0.0,9,9,8,58,17,4,0,Morning,3–5 km,817
3868828,1656,165,Jilin,126.55352,43.90745,1900-08-17 08:59:00,1900-08-17 10:08:00,69.0,2.8376970283412324,1130,1900-08-17 08:58:00,1.0,11,11,8,59,17,4,0,Morning,1–3 km,817
1175996,1656,165,Jilin,126.56903,43.92983,1900-08-18 08:39:00,1900-08-18 11:39:00,180.0,4.1047980897025775,1131,1900-08-17 08:59:00,1420.0,0,0,8,39,18,5,1,Morning,3–5 km,818
1722964,1656,165,Jilin,126.57357,43.92365,1900-08-18 08:39:00,1900-08-18 11:00:00,141.0,3.337912244327193,1132,1900-08-18 08:39:00,0.0,0,0,8,39,18,5,1,Morning,3–5 km,818
1189744,1656,165,Jilin,126.55489,43.90874,1900-08-18 08:40:00,1900-08-18 10:09:00,89.0,2.844816215846525,1133,1900-08-18 08:39:00,1.0,2,2,8,40,18,5,1,Morning,1–3 km,818
1569244,1656,165,Jilin,126.564,43.92926,1900-08-18 08:40:00,1900-08-18 12:08:00,208.0,4.151860972760845,1134,1900-08-18 08:40:00,0.0,2,2,8,40,18,5,1,Morning,3–5 km,818
1991986,1656,165,Jilin,126.56786,43.92053,1900-08-18 08:40:00,1900-08-18 13:59:00,319.0,0.025886744807318975,1135,1900-08-18 08:40:00,0.0,2,2,8,40,18,5,1,Morning,0–1 km,818
2500072,1656,165,Jilin,126.57308,43.92298,1900-08-18 08:40:00,1900-08-18 10:47:00,127.0,3.292875803485508,1136,1900-08-18 08:40:00,0.0,2,2,8,40,18,5,1,Morning,3–5 km,818
2864549,1656,165,Jilin,126.55702,43.91289,1900-08-18 08:40:00,1900-08-18 12:42:00,242.0,3.3552311811253577,1137,1900-08-18 08:40:00,0.0,2,2,8,40,18,5,1,Morning,3–5 km,818
3364302,1656,165,Jilin,126.55522,43.90985,1900-08-18 08:40:00,1900-08-18 10:17:00,97.0,2.8763790038346824,1138,1900-08-18 08:40:00,0.0,2,2,8,40,18,5,1,Morning,1–3 km,818
3898070,1656,165,Jilin,126.81903,43.96707,1900-08-18 09:28:00,1900-08-18 16:52:00,444.0,0.007945754753985618,1139,1900-08-18 08:40:00,48.0,8,8,9,28,18,5,1,Morning,0–1 km,818
4349393,1656,165,Jilin,126.75338,43.95575,1900-08-19 08:51:00,1900-08-19 18:27:00,576.0,0.0121143464150924,1140,1900-08-18 09:28:00,1403.0,0,0,8,51,19,6,1,Morning,0–1 km,819
138732,1656,165,Jilin,126.5691,43.92146,1900-08-19 09:48:00,1900-08-19 13:22:00,214.0,3.226376815562435,1141,1900-08-19 08:51:00,57.0,1,1,9,48,19,6,1,Morning,3–5 km,819
2103991,1656,165,Jilin,126.57449,43.92131,1900-08-19 09:48:00,1900-08-19 15:34:00,346.0,0.011472224170178048,1142,1900-08-19 09:48:00,0.0,1,1,9,48,19,6,1,Morning,0–1 km,819
3598328,1656,165,Jilin,126.56369,43.92032,1900-08-19 09:48:00,1900-08-19 13:05:00,197.0,3.3278688577480584,1143,1900-08-19 09:48:00,0.0,1,1,9,48,19,6,1,Morning,3–5 km,819
22697,1656,165,Jilin,126.56409,43.92265,1900-08-19 09:49:00,1900-08-19 13:12:00,203.0,3.5041802332603282,1144,1900-08-19 09:48:00,1.0,4,4,9,49,19,6,1,Morning,3–5 km,819
45078,1656,165,Jilin,126.57307,43.92304,1900-08-19 09:49:00,1900-08-19 13:54:00,245.0,3.29371305893092,1145,1900-08-19 09:49:00,0.0,4,4,9,49,19,6,1,Morning,3–5 km,819
2554342,1656,165,Jilin,126.5545,43.92928,1900-08-19 09:49:00,1900-08-19 14:41:00,292.0,5.737807096540962,1146,1900-08-19 09:49:00,0.0,4,4,9,49,19,6,1,Morning,5–10 km,819
931983,1656,165,Jilin,126.56787,43.91884,1900-08-19 09:50:00,1900-08-19 13:33:00,223.0,2.572779977613143,1147,1900-08-19 09:49:00,1.0,7,7,9,50,19,6,1,Morning,1–3 km,819
3882035,1656,165,Jilin,126.57322,43.91805,1900-08-20 09:37:00,1900-08-20 16:07:00,390.0,4.344128616920598,1148,1900-08-19 09:50:00,1427.0,0,0,9,37,20,0,0,Morning,3–5 km,820
293276,1656,165,Jilin,126.56602,43.92183,1900-08-20 09:38:00,1900-08-20 15:21:00,343.0,3.4471559507269283,1149,1900-08-20 09:37:00,1.0,1,1,9,38,20,0,0,Morning,3–5 km,820
4442786,1656,165,Jilin,126.57306,43.92304,1900-08-20 09:38:00,1900-08-20 15:34:00,356.0,3.280499951247768,1150,1900-08-20 09:38:00,0.0,1,1,9,38,20,0,0,Morning,3–5 km,820
4501129,1656,165,Jilin,126.51676,43.94267,1900-08-20 09:38:00,1900-08-20 16:30:00,412.0,7.581855165883017,1151,1900-08-20 09:38:00,0.0,1,1,9,38,20,0,0,Morning,5–10 km,820
1397202,1656,165,Jilin,126.55842,43.92141,1900-08-20 09:39:00,1900-08-20 14:24:00,285.0,3.604859888464298,1152,1900-08-20 09:38:00,1.0,4,4,9,39,20,0,0,Morning,3–5 km,820
3394357,1656,165,Jilin,126.575,43.93129,1900-08-20 09:39:00,1900-08-20 15:01:00,322.0,4.159003168542499,1153,1900-08-20 09:39:00,0.0,4,4,9,39,20,0,0,Morning,3–5 km,820
4056896,1656,165,Jilin,126.56615,43.92742,1900-08-20 09:39:00,1900-08-20 14:46:00,307.0,3.8883077423670604,1154,1900-08-20 09:39:00,0.0,4,4,9,39,20,0,0,Morning,3–5 km,820
1293564,1656,165,Jilin,126.54959,43.92428,1900-08-20 09:40:00,1900-08-20 16:15:00,395.0,4.303595346153435,1155,1900-08-20 09:39:00,1.0,7,7,9,40,20,0,0,Morning,3–5 km,820
2501366,1656,165,Jilin,126.56707,43.92714,1900-08-20 09:40:00,1900-08-20 14:56:00,316.0,3.8741077375325474,1156,1900-08-20 09:40:00,0.0,7,7,9,40,20,0,0,Morning,3–5 km,820
3324637,1656,165,Jilin,126.55515,43.90991,1900-08-20 09:40:00,1900-08-20 11:36:00,116.0,2.8973817757675047,1157,1900-08-20 09:40:00,0.0,7,7,9,40,20,0,0,Morning,1–3 km,820
1713509,1656,165,Jilin,126.55082,43.91231,1900-08-20 10:21:00,1900-08-20 13:41:00,200.0,3.340418760337251,1158,1900-08-20 09:40:00,41.0,10,10,10,21,20,0,0,Morning,3–5 km,820
1932976,1656,165,Jilin,126.54841,43.91149,1900-08-20 10:21:00,1900-08-20 12:46:00,145.0,3.4704740803764538,1159,1900-08-20 10:21:00,0.0,10,10,10,21,20,0,0,Morning,3–5 km,820
2425167,1656,165,Jilin,126.55089,43.90236,1900-08-20 10:22:00,1900-08-20 11:29:00,67.0,2.8861246101428475,1160,1900-08-20 10:21:00,1.0,12,12,10,22,20,0,0,Morning,1–3 km,820
1589776,1656,165,Jilin,126.54451,43.90507,1900-08-20 10:23:00,1900-08-20 12:15:00,112.0,3.464945236720197,1161,1900-08-20 10:22:00,1.0,13,13,10,23,20,0,0,Morning,3–5 km,820
1343104,1656,165,Jilin,126.55772,43.91245,1900-08-20 10:24:00,1900-08-20 14:00:00,216.0,3.2264453326114158,1162,1900-08-20 10:23:00,1.0,14,14,10,24,20,0,0,Morning,3–5 km,820
1990160,1656,165,Jilin,126.55771,43.91246,1900-08-20 10:24:00,1900-08-20 14:12:00,228.0,3.242375783404106,1163,1900-08-20 10:24:00,0.0,14,14,10,24,20,0,0,Morning,3–5 km,820
1316731,1656,165,Jilin,126.54828,43.90697,1900-08-20 10:25:00,1900-08-20 12:33:00,128.0,3.2869812740237925,1164,1900-08-20 10:24:00,1.0,16,16,10,25,20,0,0,Morning,3–5 km,820
1406757,1656,165,Jilin,126.54775,43.91171,1900-08-20 10:25:00,1900-08-20 12:52:00,147.0,3.496854482377484,1165,1900-08-20 10:25:00,0.0,16,16,10,25,20,0,0,Morning,3–5 km,820
2719942,1656,165,Jilin,126.54453,43.90494,1900-08-20 10:25:00,1900-08-20 12:25:00,120.0,3.4785074748930116,1166,1900-08-20 10:25:00,0.0,16,16,10,25,20,0,0,Morning,3–5 km,820
4476730,1656,165,Jilin,126.55378,43.89973,1900-08-20 10:25:00,1900-08-20 11:23:00,58.0,2.3317966550374147,1167,1900-08-20 10:25:00,0.0,16,16,10,25,20,0,0,Morning,1–3 km,820
897007,1656,165,Jilin,126.5527,43.90993,1900-08-20 10:26:00,1900-08-20 17:32:00,426.0,0.014803933018346477,1168,1900-08-20 10:25:00,1.0,20,20,10,26,20,0,0,Morning,0–1 km,820
991109,1656,165,Jilin,126.55225,43.90969,1900-08-20 10:26:00,1900-08-20 11:49:00,83.0,3.0563927519853773,1169,1900-08-20 10:26:00,0.0,20,20,10,26,20,0,0,Morning,3–5 km,820
3777364,1656,165,Jilin,126.54834,43.9149,1900-08-20 10:26:00,1900-08-20 13:04:00,158.0,3.636896310671073,1170,1900-08-20 10:26:00,0.0,20,20,10,26,20,0,0,Morning,3–5 km,820
2426632,1656,165,Jilin,126.54424,43.91701,1900-08-20 11:10:00,1900-08-20 13:22:00,132.0,4.031853237007969,1171,1900-08-20 10:26:00,44.0,13,23,11,10,20,0,0,Morning,3–5 km,820
592029,1656,165,Jilin,126.5604,44.00287,1900-08-20 17:33:00,1900-08-20 19:28:00,115.0,5.402248934263494,1172,1900-08-20 11:10:00,383.0,0,0,17,33,20,0,0,Evening,5–10 km,820
14988,1656,165,Jilin,126.5674,43.92764,1900-08-21 09:35:00,1900-08-21 12:10:00,155.0,3.924709980052947,1173,1900-08-20 17:33:00,962.0,0,0,9,35,21,1,0,Morning,3–5 km,821
3043016,1656,165,Jilin,126.56437,43.925,1900-08-21 09:35:00,1900-08-21 11:47:00,132.0,3.6955980452302892,1174,1900-08-21 09:35:00,0.0,0,0,9,35,21,1,0,Morning,3–5 km,821
4031895,1656,165,Jilin,126.57305,43.93181,1900-08-21 09:35:00,1900-08-21 11:57:00,142.0,4.244645908716122,1175,1900-08-21 09:35:00,0.0,0,0,9,35,21,1,0,Morning,3–5 km,821
427107,1656,165,Jilin,126.56086,43.92103,1900-08-21 09:36:00,1900-08-21 12:25:00,169.0,3.8424852101602665,1176,1900-08-21 09:35:00,1.0,3,3,9,36,21,1,0,Morning,3–5 km,821
1893673,1656,165,Jilin,126.57479,43.91849,1900-08-21 09:36:00,1900-08-21 11:23:00,107.0,2.75678636537336,1177,1900-08-21 09:36:00,0.0,3,3,9,36,21,1,0,Morning,1–3 km,821
261066,1656,165,Jilin,126.55553,43.91003,1900-08-21 09:37:00,1900-08-21 12:37:00,180.0,3.4512787115918537,1178,1900-08-21 09:36:00,1.0,5,5,9,37,21,1,0,Morning,3–5 km,821
1324560,1656,165,Jilin,126.57071,43.92948,1900-08-21 09:37:00,1900-08-21 12:05:00,148.0,4.016940100150591,1179,1900-08-21 09:37:00,0.0,5,5,9,37,21,1,0,Morning,3–5 km,821
2070140,1656,165,Jilin,126.55888,43.93333,1900-08-21 09:37:00,1900-08-21 12:57:00,200.0,4.727084372173504,1180,1900-08-21 09:37:00,0.0,5,5,9,37,21,1,0,Morning,3–5 km,821
2930043,1656,165,Jilin,126.56411,43.92215,1900-08-21 09:37:00,1900-08-21 11:09:00,92.0,3.4449116114369627,1181,1900-08-21 09:37:00,0.0,5,5,9,37,21,1,0,Morning,3–5 km,821
234340,1656,165,Jilin,126.55272,43.90549,1900-08-21 09:38:00,1900-08-21 10:41:00,63.0,2.7997629375031696,1182,1900-08-21 09:37:00,1.0,9,9,9,38,21,1,0,Morning,1–3 km,821
949315,1656,165,Jilin,126.57309,43.92294,1900-08-21 09:38:00,1900-08-21 11:31:00,113.0,3.3087902438830925,1183,1900-08-21 09:38:00,0.0,9,9,9,38,21,1,0,Morning,3–5 km,821
3411831,1656,165,Jilin,126.56508,43.92869,1900-08-21 09:38:00,1900-08-21 12:19:00,161.0,4.098318570602502,1184,1900-08-21 09:38:00,0.0,9,9,9,38,21,1,0,Morning,3–5 km,821
439839,1656,165,Jilin,126.75347,43.95572,1900-08-21 10:07:00,1900-08-21 20:46:00,639.0,,1185,1900-08-21 09:38:00,29.0,12,12,10,7,21,1,0,Morning,,821
1899635,1656,165,Jilin,126.55071,43.91247,1900-08-21 14:01:00,1900-08-21 16:25:00,144.0,3.4067531099465302,1186,1900-08-21 10:07:00,234.0,0,0,14,1,21,1,0,Afternoon,3–5 km,821
2971120,1656,165,Jilin,126.55495,43.91447,1900-08-21 14:01:00,1900-08-21 16:55:00,174.0,3.33091763228348,1187,1900-08-21 14:01:00,0.0,0,0,14,1,21,1,0,Afternoon,3–5 km,821
4502762,1656,165,Jilin,126.5482,43.9047,1900-08-21 14:01:00,1900-08-21 14:35:00,34.0,3.1615646921874765,1188,1900-08-21 14:01:00,0.0,0,0,14,1,21,1,0,Afternoon,3–5 km,821
489664,1656,165,Jilin,126.54219,43.91815,1900-08-21 14:02:00,1900-08-21 15:37:00,95.0,4.324784537483321,1189,1900-08-21 14:01:00,1.0,3,3,14,2,21,1,0,Afternoon,3–5 km,821
839958,1656,165,Jilin,126.55307,43.91188,1900-08-21 14:02:00,1900-08-21 16:44:00,162.0,3.1708479729902854,1190,1900-08-21 14:02:00,0.0,3,3,14,2,21,1,0,Afternoon,3–5 km,821
1370026,1656,165,Jilin,126.55084,43.90434,1900-08-21 14:02:00,1900-08-21 17:46:00,224.0,2.955986279909087,1191,1900-08-21 14:02:00,0.0,3,3,14,2,21,1,0,Afternoon,1–3 km,821
2946650,1656,165,Jilin,126.5546,43.91257,1900-08-21 14:02:00,1900-08-21 16:38:00,156.0,3.2262888550484723,1192,1900-08-21 14:02:00,0.0,3,3,14,2,21,1,0,Afternoon,3–5 km,821
857689,1656,165,Jilin,126.54756,43.91353,1900-08-21 14:03:00,1900-08-21 15:21:00,78.0,3.748885868017056,1193,1900-08-21 14:02:00,1.0,7,7,14,3,21,1,0,Afternoon,3–5 km,821
1141216,1656,165,Jilin,126.54417,43.91402,1900-08-21 14:03:00,1900-08-21 15:29:00,86.0,3.8479994298141693,1194,1900-08-21 14:03:00,0.0,7,7,14,3,21,1,0,Afternoon,3–5 km,821
1506099,1656,165,Jilin,126.54688,43.90825,1900-08-21 14:03:00,1900-08-21 15:06:00,63.0,3.47889916342664,1195,1900-08-21 14:03:00,0.0,7,7,14,3,21,1,0,Afternoon,3–5 km,821
3111591,1656,165,Jilin,126.5576,43.9148,1900-08-21 14:03:00,1900-08-21 17:04:00,181.0,3.226016975487211,1196,1900-08-21 14:03:00,0.0,7,7,14,3,21,1,0,Afternoon,3–5 km,821
4044652,1656,165,Jilin,126.55294,43.90859,1900-08-21 14:03:00,1900-08-21 17:16:00,193.0,2.997636523892277,1197,1900-08-21 14:03:00,0.0,7,7,14,3,21,1,0,Afternoon,1–3 km,821
4505401,1656,165,Jilin,126.55153,43.91175,1900-08-21 14:03:00,1900-08-21 16:15:00,132.0,3.2937801197919208,1198,1900-08-21 14:03:00,0.0,7,7,14,3,21,1,0,Afternoon,3–5 km,821
3275324,1656,165,Jilin,126.55407,43.90062,1900-08-21 14:05:00,1900-08-21 17:56:00,231.0,2.53309963068937,1199,1900-08-21 14:03:00,2.0,13,13,14,5,21,1,0,Afternoon,1–3 km,821
781611,1656,165,Jilin,126.54586,43.91128,1900-08-21 15:43:00,1900-08-21 15:44:00,1.0,0.010473004226618355,1200,1900-08-21 14:05:00,98.0,0,14,15,43,21,1,0,Afternoon,0–1 km,821
2261537,1656,165,Jilin,126.55397,43.90007,1900-08-22 08:49:00,1900-08-22 09:49:00,60.0,2.529277377740044,1201,1900-08-21 15:43:00,1026.0,0,0,8,49,22,2,0,Morning,1–3 km,822
3203852,1656,165,Jilin,126.56604,43.92845,1900-08-22 08:51:00,1900-08-22 14:29:00,338.0,4.0326738493843,1202,1900-08-22 08:49:00,2.0,1,1,8,51,22,2,0,Morning,3–5 km,822
4472082,1656,165,Jilin,126.56408,43.92222,1900-08-22 08:52:00,1900-08-22 14:49:00,357.0,3.4705305590733513,1203,1900-08-22 08:51:00,1.0,2,2,8,52,22,2,0,Morning,3–5 km,822
145426,1656,165,Jilin,126.54623,43.90682,1900-08-22 08:53:00,1900-08-22 11:11:00,138.0,3.3397047535702744,1204,1900-08-22 08:52:00,1.0,3,3,8,53,22,2,0,Morning,3–5 km,822
478727,1656,165,Jilin,126.55717,43.91108,1900-08-22 08:53:00,1900-08-22 10:27:00,94.0,2.8047410463228517,1205,1900-08-22 08:53:00,0.0,3,3,8,53,22,2,0,Morning,1–3 km,822
500097,1656,165,Jilin,126.57389,43.91765,1900-08-22 08:53:00,1900-08-22 15:40:00,407.0,2.6993979459588937,1206,1900-08-22 08:53:00,0.0,3,3,8,53,22,2,0,Morning,1–3 km,822
1297624,1656,165,Jilin,126.5478,43.91182,1900-08-22 08:53:00,1900-08-22 11:45:00,172.0,3.5469346146478085,1207,1900-08-22 08:53:00,0.0,3,3,8,53,22,2,0,Morning,3–5 km,822
1990534,1656,165,Jilin,126.56421,43.92505,1900-08-22 08:53:00,1900-08-22 14:14:00,321.0,3.8599318342801667,1208,1900-08-22 08:53:00,0.0,3,3,8,53,22,2,0,Morning,3–5 km,822
2114573,1656,165,Jilin,126.54596,43.90865,1900-08-22 08:53:00,1900-08-22 11:20:00,147.0,3.473544717738345,1209,1900-08-22 08:53:00,0.0,3,3,8,53,22,2,0,Morning,3–5 km,822
2638998,1656,165,Jilin,126.55346,43.93365,1900-08-22 08:53:00,1900-08-22 14:01:00,308.0,4.714237818768675,1210,1900-08-22 08:53:00,0.0,3,3,8,53,22,2,0,Morning,3–5 km,822
3336277,1656,165,Jilin,126.55327,43.91266,1900-08-22 08:53:00,1900-08-22 12:50:00,237.0,3.22157321881733,1211,1900-08-22 08:53:00,0.0,3,3,8,53,22,2,0,Morning,3–5 km,822
76160,1656,165,Jilin,126.55089,43.90243,1900-08-22 08:54:00,1900-08-22 10:16:00,82.0,2.8611451632502884,1212,1900-08-22 08:53:00,1.0,11,11,8,54,22,2,0,Morning,1–3 km,822
968858,1656,165,Jilin,126.54434,43.917,1900-08-22 08:54:00,1900-08-22 12:19:00,205.0,5.74749390557451,1213,1900-08-22 08:54:00,0.0,11,11,8,54,22,2,0,Morning,5–10 km,822
2058530,1656,165,Jilin,126.56797,43.92154,1900-08-22 08:55:00,1900-08-22 14:58:00,363.0,3.2370159321559093,1214,1900-08-22 08:54:00,1.0,13,13,8,55,22,2,0,Morning,3–5 km,822
3303129,1656,165,Jilin,126.57346,43.92369,1900-08-22 08:55:00,1900-08-22 15:25:00,390.0,3.3637321848707735,1215,1900-08-22 08:55:00,0.0,13,13,8,55,22,2,0,Morning,3–5 km,822
2829090,1656,165,Jilin,126.54854,43.90062,1900-08-22 08:56:00,1900-08-22 10:59:00,123.0,3.0049497082921266,1216,1900-08-22 08:55:00,1.0,15,15,8,56,22,2,0,Morning,3–5 km,822
765131,1656,165,Jilin,126.5462,43.90811,1900-08-22 08:57:00,1900-08-22 11:30:00,153.0,3.459826342809419,1217,1900-08-22 08:56:00,1.0,16,16,8,57,22,2,0,Morning,3–5 km,822
813307,1656,165,Jilin,126.55688,43.91518,1900-08-22 08:57:00,1900-08-22 15:57:00,420.0,3.094160154776575,1218,1900-08-22 08:57:00,0.0,16,16,8,57,22,2,0,Morning,3–5 km,822
2364349,1656,165,Jilin,126.54939,43.90717,1900-08-22 08:57:00,1900-08-22 11:05:00,128.0,3.445063757954961,1219,1900-08-22 08:57:00,0.0,16,16,8,57,22,2,0,Morning,3–5 km,822
1940536,1656,165,Jilin,126.55275,43.93573,1900-08-22 08:58:00,1900-08-22 13:48:00,290.0,5.245446894355462,1220,1900-08-22 08:57:00,1.0,19,19,8,58,22,2,0,Morning,5–10 km,822
2059331,1656,165,Jilin,126.56511,43.92868,1900-08-22 08:58:00,1900-08-22 14:23:00,325.0,4.058379010023645,1221,1900-08-22 08:58:00,0.0,19,19,8,58,22,2,0,Morning,3–5 km,822
2339210,1656,165,Jilin,126.55413,43.91195,1900-08-22 08:58:00,1900-08-22 12:55:00,237.0,3.1264714707998476,1222,1900-08-22 08:58:00,0.0,19,19,8,58,22,2,0,Morning,3–5 km,822
3879998,1656,165,Jilin,126.55192,43.90159,1900-08-22 08:59:00,1900-08-22 10:09:00,70.0,2.8565813512397455,1223,1900-08-22 08:58:00,1.0,22,22,8,59,22,2,0,Morning,1–3 km,822
3957291,1656,165,Jilin,126.55784,43.91243,1900-08-22 08:59:00,1900-08-22 13:16:00,257.0,3.230821968774216,1224,1900-08-22 08:59:00,0.0,22,22,8,59,22,2,0,Morning,3–5 km,822
4205937,1656,165,Jilin,126.56868,43.92092,1900-08-22 08:59:00,1900-08-22 15:05:00,366.0,3.1794749840696066,1225,1900-08-22 08:59:00,0.0,22,22,8,59,22,2,0,Morning,3–5 km,822
1238978,1656,165,Jilin,126.56043,44.00289,1900-08-22 09:33:00,1900-08-22 19:57:00,624.0,5.402674992194806,1226,1900-08-22 08:59:00,34.0,25,25,9,33,22,2,0,Morning,5–10 km,822
4437844,1656,165,Jilin,126.57361,43.91743,1900-08-22 09:34:00,1900-08-22 15:34:00,360.0,3.1692906813501835,1227,1900-08-22 09:33:00,1.0,26,26,9,34,22,2,0,Morning,3–5 km,822
1813166,1656,165,Jilin,126.54779,43.9118,1900-08-22 12:42:00,1900-08-22 12:43:00,1.0,0.14803708762338869,1228,1900-08-22 09:34:00,188.0,0,0,12,42,22,2,0,Afternoon,0–1 km,822
3804680,1656,165,Jilin,126.57168,43.91847,1900-08-23 09:00:00,1900-08-23 12:48:00,228.0,2.8851943941750764,1229,1900-08-22 12:42:00,1218.0,0,0,9,0,23,3,0,Morning,1–3 km,823
297309,1656,165,Jilin,126.54642,43.91196,1900-08-23 09:01:00,1900-08-23 10:47:00,106.0,3.7019858819231217,1230,1900-08-23 09:00:00,1.0,1,1,9,1,23,3,0,Morning,3–5 km,823
453502,1656,165,Jilin,126.55088,43.90228,1900-08-23 09:01:00,1900-08-23 10:17:00,76.0,2.854479788835453,1231,1900-08-23 09:01:00,0.0,1,1,9,1,23,3,0,Morning,1–3 km,823
1241654,1656,165,Jilin,126.57375,43.92308,1900-08-23 09:01:00,1900-08-23 12:37:00,216.0,3.305840670778194,1232,1900-08-23 09:01:00,0.0,1,1,9,1,23,3,0,Morning,3–5 km,823
1843237,1656,165,Jilin,126.55414,43.90063,1900-08-23 09:01:00,1900-08-23 10:10:00,69.0,2.5580830277774838,1233,1900-08-23 09:01:00,0.0,1,1,9,1,23,3,0,Morning,1–3 km,823
3590743,1656,165,Jilin,126.54836,43.9006,1900-08-23 09:01:00,1900-08-23 10:26:00,85.0,2.9701753925785153,1234,1900-08-23 09:01:00,0.0,1,1,9,1,23,3,0,Morning,1–3 km,823
3972710,1656,165,Jilin,126.54842,43.91494,1900-08-23 09:01:00,1900-08-23 11:02:00,121.0,3.731566811870937,1235,1900-08-23 09:01:00,0.0,1,1,9,1,23,3,0,Morning,3–5 km,823
575221,1656,165,Jilin,126.54773,43.91181,1900-08-23 09:02:00,1900-08-23 10:57:00,115.0,3.6127221111930767,1236,1900-08-23 09:01:00,1.0,7,7,9,2,23,3,0,Morning,3–5 km,823
3111609,1656,165,Jilin,126.55578,43.91433,1900-08-23 09:04:00,1900-08-23 13:19:00,255.0,3.1917016642732308,1237,1900-08-23 09:02:00,2.0,8,8,9,4,23,3,0,Morning,3–5 km,823
3269569,1656,165,Jilin,126.56748,43.9189,1900-08-23 09:04:00,1900-08-23 13:06:00,242.0,2.969399457152342,1238,1900-08-23 09:04:00,0.0,8,8,9,4,23,3,0,Morning,1–3 km,823
337077,1656,165,Jilin,126.55781,43.91238,1900-08-23 09:07:00,1900-08-23 11:43:00,156.0,3.3339216844031827,1239,1900-08-23 09:04:00,3.0,10,10,9,7,23,3,0,Morning,3–5 km,823
918102,1656,165,Jilin,126.56571,43.92807,1900-08-23 09:07:00,1900-08-23 12:04:00,177.0,4.0087311104551535,1240,1900-08-23 09:07:00,0.0,10,10,9,7,23,3,0,Morning,3–5 km,823
2873479,1656,165,Jilin,126.56875,43.92447,1900-08-23 09:09:00,1900-08-23 12:27:00,198.0,3.3876488441510606,1241,1900-08-23 09:07:00,2.0,12,12,9,9,23,3,0,Morning,3–5 km,823
4161323,1656,165,Jilin,126.54584,43.91135,1900-08-23 09:11:00,1900-08-23 10:40:00,89.0,3.5735711321451165,1242,1900-08-23 09:09:00,2.0,13,13,9,11,23,3,0,Morning,3–5 km,823
28659,1656,165,Jilin,126.54866,43.91483,1900-08-23 09:14:00,1900-08-23 11:20:00,126.0,3.474093725415371,1243,1900-08-23 09:11:00,3.0,14,14,9,14,23,3,0,Morning,3–5 km,823
